Eljárás EKR azonosító,Ajánlatkérő szervezet neve,Ajánlatkérő nemzeti azonosítószáma,Ajánlatkérő szervezet típusa,Ajánlatkérő szervezet főtevékenysége,Eljárásrend,Eljárás fajtája,Eljárás tárgya,Szerződés típusa,A beszerzés végleges összértéke,A beszerzés végleges összértéke pénznem,Teljesítés helye NUTS-kód(ok),Szerződés megkötésének dátuma,Beérkezett ajánlatok száma,Nyertes ajánlattevő adószáma (adóazonosító jele),Nyertes ajánlattevő neve,Fő CPV-kód(ok),A beszerzés európai uniós alapokból finanszírozott projekttel és/vagy programmal kapcsolatos,Szerződés/rész odaítélésre került,Nyertes ajánlattevő kkv,Hirdetmény közzétételének dátuma,Minőségi kritérium alkalmazásra került,Költség kritérium alkalmazásra került,Ár kritérium alkalmazásra került,Ajánlatkérő szervezet neve - tisztított,Ajánlatkérő Cégtípus,Nyertes ajánlattevő neve - tisztított,Nyertes Cégtípus,Hirdetmény és szerződés megkötés között eltelt idő
EKR000927802018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Óvodafejlesztés Nyíregyháza MJV II. ütem,Építési beruházás,590047288.0,HUF,HU323,2019-03-04,4.0,13434281241,Rtn Plusz Nonprofit Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2019-03-27,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Rtn Plusz Nonprofit Kft.,Kft.,-23 days
EKR000927802018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Óvodafejlesztés Nyíregyháza MJV II. ütem,Építési beruházás,590047288.0,HUF,HU323,2019-02-28,2.0,"13223490215,HU13223490",Közmű Generál Építő És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2019-03-27,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Közmű Generál Építő És Kft.,Kft.,-27 days
EKR000927802018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Óvodafejlesztés Nyíregyháza MJV II. ütem,Építési beruházás,590047288.0,HUF,HU323,2019-02-28,3.0,"13223490215,HU13223490",Közmű Generál Építő És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2019-03-27,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Közmű Generál Építő És Kft.,Kft.,-27 days
EKR001393402022,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Épületek részleges felújítása VI. ütem,Építési beruházás,11299443.0,HUF,HU110,2022-10-04,2.0,"12913480213,HU12913480",NimródBau Beruházó És Kivitelező Kft.,45300000-0,Nem,Igen,Igen,2022-10-14,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Nimródbau Beruházó És Kivitelező Kft.,Kft.,-10 days
EKR000931452018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Szociális alapszolgáltatások fejlesztés 2 részben,Építési beruházás,399570142.0,HUF,HU323,2019-03-19,2.0,24330710215,DcsBau Kft.,45210000-2,Igen,Igen,Igen,2019-03-28,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Dcsbau Kft.,Kft.,-9 days
EKR001498132022,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Május 1. tér 10/A. alatti épület helyreállítása,Építési beruházás,85725700.0,HUF,HU323,2022-10-28,4.0,11491499215,"Imbrex 95 Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45454100-5,Nem,Igen,Igen,2022-11-07,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Imbrex 95 Építőipari Kft.,Kft.,-10 days
EKR000952712018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,NyMJV - Energetikai korszerűsítés IV. ütem,Építési beruházás,428006976.0,HUF,HU323,2019-04-10,6.0,11495149215,MorEx Üzleti Szaktanácsadó És Kereskedelmi Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2019-05-05,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Morex Üzleti Szaktanácsadó És Kft.,Kft.,-25 days
EKR000952712018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,NyMJV - Energetikai korszerűsítés IV. ütem,Építési beruházás,428006976.0,HUF,HU323,2019-04-10,7.0,22663131215,FourRoad Építő És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2019-05-05,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Fourroad Építő És Kft.,Kft.,-25 days
EKR000973832018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XI. ütem,Építési beruházás,62586789.0,HUF,HU110,2019-01-09,3.0,"12799020213,HU12799020",Morpheus 48 Építőipari És Kereskedelmi Kft,45300000-0,Nem,Igen,Igen,2019-01-28,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Morpheus 48 Építőipari És Kft.,Kft.,-19 days
EKR000973832018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XI. ütem,Építési beruházás,62586789.0,HUF,HU110,2019-01-09,2.0,"12799020213,HU12799020",Morpheus 48 Építőipari És Kereskedelmi Kft,45300000-0,Nem,Igen,Igen,2019-01-28,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Morpheus 48 Építőipari És Kft.,Kft.,-19 days
EKR000974622018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,"Óhegy parki játszóterek felújítási, építési munkái",Építési beruházás,280084586.0,HUF,HU110,2019-02-06,4.0,23280739210,MátraFuvarSped Korlátolt Felelőségű Társaság,45112723-9,Nem,Igen,Nem,2019-02-14,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Mátrafuvarsped Korlátolt Felelőségű Társaság,,-8 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,659831690.0,HUF,HU311,2020-07-23,3.0,10683833241,"HeDo Útépítő, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Nem,2022-09-25,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Hedo Útépítő Kft.,Kft.,-794 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,659831690.0,HUF,HU311,2020-07-24,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Igen,Igen,Nem,2022-09-25,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-793 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,659831690.0,HUF,HU311,2020-07-30,3.0,10683833244,"HeDo Útépítő, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Nem,Igen,Nem,2022-09-25,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Hedo Útépítő Kft.,Kft.,-787 days
EKR000190152018,Székesfehérvár Megyei Jogú Város Önkormányzata,15726999207,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Hirdetmény nélküli tárgyalásos eljárás,Fiskális út meglévő vízvezeték felújítása,Építési beruházás,207989274.0,HUF,HU211,2018-09-06,3.0,"13961149244,HU13961149",Colas Alterra Építőipari Zártkörűen Működő Részvénytársaság,45232151-5,Nem,Igen,Nem,2018-09-19,Igen,Nem,Igen,Székesfehérvár Megyei Jogú Város Önkormányzata,,Colas Alterra Építőipari Zrt.,Zrt.,-13 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,873647572.0,HUF,HU311,2019-09-16,3.0,11440424205,Mento Környezetkultúra Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2022-09-06,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Mento Környezetkultúra Kft.,Kft.,-1086 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,873647572.0,HUF,HU311,2019-06-18,3.0,10683833241,"HeDo Útépítő, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Igen,Igen,Igen,2022-09-06,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Hedo Útépítő Kft.,Kft.,-1176 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,873647572.0,HUF,HU311,2019-09-09,3.0,11440424205,Mento Környezetkultúra Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2022-09-06,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Mento Környezetkultúra Kft.,Kft.,-1093 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,256464061.0,HUF,HU311,2019-10-08,3.0,11440424205,Mento Környezetkultúra Korlátolt Felelősségű Társaság,45000000-7,Nem,Igen,Nem,2022-09-14,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Mento Környezetkultúra Kft.,Kft.,-1072 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,EKRSZ_56264890,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,256464061.0,HUF,HU311,2019-10-11,3.0,14904134244,Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Igen,Igen,Nem,2022-09-14,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-1069 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,15735605205,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,8000000000.0,HUF,HU311,2019-05-21,4.0,"10683833244,HU10683833,01-09-208325","HeDo Útépítő, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45000000-7,Igen,Igen,Igen,2019-06-06,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Hedo Útépítő Kft.,Kft.,-16 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,15735605205,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,8000000000.0,HUF,HU311,2019-05-21,4.0,"14904134244,HU14904134",Colas Út Építőipari Zártkörűen Működő Részvénytársaság,45000000-7,Igen,Igen,Nem,2019-06-06,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Colas Út Építőipari Zrt.,Zrt.,-16 days
EKR000986762018,Miskolc Megyei Jogú Város Önkormányzata,15735605205,U - Regionális vagy helyi hatóság,KL - Általános közszolgáltatások,Uniós eljárásrend,Nyílt eljárás,Mélyépítési feladatok ellátása,Építési beruházás,8000000000.0,HUF,HU311,2019-05-21,4.0,"11440424205,HU11440424",Mento Környezetkultúra Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Nem,2019-06-06,Igen,Nem,Igen,Miskolc Megyei Jogú Város Önkormányzata,,Mento Környezetkultúra Kft.,Kft.,-16 days
EKR000192592018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Budapest – Nagykanizsa vasúti korrekciója,Építési beruházás,26825530.0,HUF,HU211,2018-10-31,4.0,"11876511243,HU11876511",Szomor És Társa Építő Kft.,45233220-7,Nem,Igen,Nem,2018-11-15,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Szomor És Társa Építő Kft.,Kft.,-15 days
EKR000192732018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Varázskorona 2 Óvoda épületének hőszigetelése,Építési beruházás,20521604.0,HUF,HU110,2018-07-24,1.0,14254790242,Euroinvest Group Ingatlanforgalmazó És Beruházó Korlátolt Felelősségű Társaság,45210000-2,Nem,Igen,Nem,2018-08-01,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.,Kft.,-8 days
EKR000193072018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 115. § Nyílt eljárás,Egyenes utcai ltp. közterületeinek felújítása 2.,Építési beruházás,30024210.0,HUF,HU110,2018-08-22,4.0,11185417211,Hornyák Útépítő És Szolgáltató Kft,45233223-8,Nem,Igen,Igen,2018-09-04,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Hornyák Útépítő És Kft.,Kft.,-13 days
EKR001041802018,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Cinkota telephelyen fényező komplexum telepítése (TB-200/18),Építési beruházás,178565500.0,HUF,HU11,2019-08-09,3.0,"12301982242,HU12301982","Industrieplan Ipari, Kereskedelmi És Szolgáltató Kft",45213252-4,Nem,Igen,Igen,2019-08-21,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,Industrieplan Ipari Kft.,Kft.,-12 days
EKR001045062018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Blellei faház szállásépület tervezése-kivitelezése,Építési beruházás,66498234.0,HUF,HU232,2019-01-18,1.0,26177791207,Otthon Építő Mérnök Kft.,45212412-7,Nem,Igen,Nem,2019-02-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Otthon Építő Mérnök Kft.,Kft.,-18 days
EKR001054422018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XII. ütem,Építési beruházás,64535119.0,HUF,HU110,2019-02-18,3.0,12030705243,Immo Szervíz Szolgáltató És Épületkezelő Korlátolt Felelősségű Társaság,45300000-0,Nem,Igen,Nem,2019-03-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Immo Szervíz És Épületkezelő Kft.,Kft.,-15 days
EKR001054422018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XII. ütem,Építési beruházás,64535119.0,HUF,HU110,2019-02-18,1.0,"12799020213,HU12799020",Morpheus 48 Építőipari És Kereskedelmi Kft,45300000-0,Nem,Igen,Nem,2019-03-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Morpheus 48 Építőipari És Kft.,Kft.,-15 days
EKR001053252018,Budapest Főváros Xvi. Kerületi Önkormányzat,15735791242,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Szilasmenti kerékpárút-közösségi terek 3. (2),Építési beruházás,36058274.0,HUF,HU110,2019-03-14,4.0,14254790242,Euroinvest Group Ingatlanforgalmazó És Beruházó Korlátolt Felelősségű Társaság,45112700-2,Nem,Igen,Igen,2019-03-24,Igen,Nem,Igen,Budapest Főváros Xvi. Kerületi Önkormányzat,,Euroinvest Group Ingatlanforgalmazó És Beruházó Kft.,Kft.,-10 days
EKR001054422018,Kőbányai Vagyonkezelő Zártkörűen Működő Részvénytársaság,10816772242,U - Egyéb típus:,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Lakások felújítása XII. ütem,Építési beruházás,64535119.0,HUF,HU110,2019-02-18,3.0,12380189243,Precíz Kft.,45300000-0,Nem,Igen,Nem,2019-03-05,Igen,Nem,Igen,Kőbányai Vagyonkezelő Zrt.,Zrt.,Precíz Kft.,Kft.,-15 days
EKR001054592018,Debrecen Megyei Jogú Város Önkormányzata,15735588209,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Sestakert környezeti megújítása 2. eljárás,Építési beruházás,163064312.0,HUF,HU321,2019-03-13,2.0,22875624209,Universal Bau 96 Kereskedelmi És Szolgáltató Betéti Társaság,45112700-2,Igen,Igen,Nem,2019-03-19,Igen,Nem,Igen,Debrecen Megyei Jogú Város Önkormányzata,,Universal Bau 96 Bt.,Bt.,-6 days
EKR001096042018,Nif Nemzeti Infrastruktúra Fejlesztő Zártkörűen Működő Részvénytársaság,11906522241,N - Közjogi szervezet,KL - Egyéb tevékenység:,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,"Egyedi körpályás csomópont építése, Baja Jelky tér",Építési beruházás,1319668167.0,HUF,HU331,2019-08-09,5.0,"23721250243,HU23721250","Reaszfalt Építőipari, Kereskedelmi És Szolgáltató Korlátolt Felelősségű Társaság",45233120-6,Nem,Igen,Igen,2019-08-21,Igen,Nem,Igen,Nif Nemzeti Infrastruktúra Fejlesztő Zrt.,Zrt.,Reaszfalt Építőipari Kft.,Kft.,-12 days
EKR001114612018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Szociális városrehab. kivitelezési munkák I. üteme,Építési beruházás,166460820.0,HUF,HU323,2019-05-02,3.0,24330710215,DcsBau Kft.,45000000-7,Igen,Igen,Igen,2019-05-20,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Dcsbau Kft.,Kft.,-18 days
EKR001114612018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Szociális városrehab. kivitelezési munkák I. üteme,Építési beruházás,166460820.0,HUF,HU323,2019-05-02,3.0,24330710215,DcsBau Kft.,45000000-7,Igen,Igen,Nem,2019-05-20,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Dcsbau Kft.,Kft.,-18 days
EKR001114612018,Nyíregyháza Megyei Jogú Város Önkormányzata,15731766215,N - Regionális/helyi szintű,KL - Általános közszolgáltatások,Nemzeti eljárásrend,Kbt. 117. § Saját beszerzési szabályok alkalmazása részvételi szakasz nélkül,Szociális városrehab. kivitelezési munkák I. üteme,Építési beruházás,166460820.0,HUF,HU323,2019-05-13,3.0,22663131215,FourRoad Építő És Szolgáltató Korlátolt Felelősségű Társaság,45000000-7,Igen,Igen,Igen,2019-05-20,Igen,Nem,Igen,Nyíregyháza Megyei Jogú Város Önkormányzata,,Fourroad Építő És Kft.,Kft.,-7 days
EKR000209742018,Budapesti Közlekedési Zártkörűen Működő Részvénytársaság,12154481444,N - Közszolgáltató,"KO - Városi vasúti, villamos, trolibusz vagy autóbusz szolgáltatások",Nemzeti eljárásrend,Kbt. 113. § Nyílt eljárás,Gubacsi hídon alátámasztások javítása,Építési beruházás,35227400.0,HUF,HU11,2018-07-27,1.0,"12198467242,HU12198467","Feratil Építőipari, Fővállalkozói, Tervezői, Kivitelező És Szolgáltató Korlátolt Felelősségű Társaság",45234126-5,Nem,Igen,Nem,2018-08-09,Igen,Nem,Igen,Budapesti Közlekedési Zrt.,Zrt.,"Feratil Építőipari, Fővállalkozói, Tervezői, Kivitelező És Kft.",Kft.,-13 days
